942,"Mascot: Troubadour Reah","吉祥物：Troubadour Reah",text.ini,24,12,5296572
943,"Mascot: Priestess Lilia","吉祥物：女祭司Lilia",text.ini,24,12,5296764
944,"Mascot: Priestess Feena","吉祥物：女祭司Feena",text.ini,24,12,5296948
945,"Shrine, Dabbie's Sector","地点：Dabbie's Sector",text.ini,24,12,5310712
946,"Lair of the Black Pearl","黑珍珠号的巢穴",text.ini,24,12,5311436
947,"The Hand That Feeds Them","喂养他们的手",text.ini,25,12,5197024
948,"Mascot: Prosperity Charm","吉祥物：繁荣魅力",text.ini,25,12,5296488
949,"Mascot: Imprisoned Maria","吉祥物：被囚禁的玛丽亚",text.ini,25,12,5296660
950,"Mascot: Photogenic Lilia","吉祥物：上镜莉莉",text.ini,25,12,5296688
951,"Mascot: Gussied-Up Lilia","吉祥物：Gussied-Up Lilia",text.ini,25,12,5296716
952,"Mascot: China-Dress Reah","吉祥物：中国服饰",text.ini,25,12,5297024
953,"Please choose game mode.","请选择游戏模式。",text.ini,25,12,5331348
954,"Cancel System Data save?","是否取消系统数据保存？",text.ini,25,12,5333176
955,"Mascot: Exploding Pumpkin","吉祥物：爆炸南瓜",text.ini,26,12,5296872
956,"Mascot: China-Dress Feena","吉祥物：中国服饰费纳",text.ini,26,12,5296996
957,"Mascot: Rado's Annex Reah","吉祥物：Rado's Annex Reah",text.ini,26,12,5297052
958,"Revenge of Sworded Details","复仇的誓言细节",text.ini,27,12,5196948
959,"Set Sail For New Adventure","启航新的冒险",text.ini,27,12,5197228
960,"Mascot: Fortuneteller Sara","吉祥物：莎拉",text.ini,27,12,5296516
961,"Mascot: Plainclothes Feena","吉祥物：便衣费纳",text.ini,27,12,5296596
962,"Mascot: Hello Minea's Nurse","吉祥物：你好，Mumbai的护士",text.ini,28,12,5296544
963,"And Your Children's Children","你孩子的孩子",text.ini,29,12,5197168
964,"What the Legends Don't Tell You","传奇没有告诉你的事",text.ini,32,12,5196976
965,"Please choose difficulty level.","请选择难度级别。",text.ini,32,12,5310296
966,"#c3#Stop enemies in their tracks.","#c3#Stop enemies in their tracks.",text.ini,34,12,5331584
967,"#c3#Teleport to any friendly location.","#c3 #传送到任何友方位置。",text.ini,39,12,5331544
968,"#c3#Invoke the Goddesses to weaken Darm.","#c3 #c4 #c3 #",text.ini,41,12,5331876
969,"#c3#Erect a force field for added protection.","#c3 #建立一个力场以增加保护。",text.ini,46,12,5331496
970,"#c3#Light the darkness and reveal secret exits.","#c3#Light the darkness and reveal secret exits.照亮黑暗，揭示秘密出口。",text.ini,48,12,5331408
971,"#c3#Recover HP in dungeons when standing still.","#c3 #在副本中站立不动时恢复生命值。",text.ini,48,12,5331720
972,"Contains #c2#[%s]#c#, but\nAdol already has that.","包含#c2#[%s]#c#，但\n\n l已经有了。",text.ini,49,12,5293248
973,"It's #c2#[%s]#c#, but Adol\ncan't carry any more.","它是#c2#[%s]#c#，但不能再多了。",text.ini,49,12,5299724
974,"#c3#Add \Multi-Homing\"" ability to the Fire magic.""","#c3 #在火焰魔法中加入“多重归巢”能力。",text.ini,50,12,5331620
